Tile P_Hoto ,Point,ID,Location_Day,Observer,Notes
YHG5_Clear_Week8_Day45,81,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,82,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,83,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,84,P_S,YHG_45,NCD,
YHG5_Clear_Week8_Day45,85,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,86,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,87,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,88,OS,YHG_45,NCD,
YHG5_Clear_Week8_Day45,89,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,90,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,91,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,92,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,93,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,94,OS,YHG_45,NCD,
YHG5_Clear_Week8_Day45,95,OS,YHG_45,NCD,
YHG5_Clear_Week8_Day45,96,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,97,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,98,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,99,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,100,P_H,YHG_45,NCD,
YHG6_Black_Week8_Day45,1,Turf,YHG_45,ALS,
YHG6_Black_Week8_Day45,2,P_S,YHG_45,ALS,
YHG6_Black_Week8_Day45,3,Sed,YHG_45,ALS,
YHG6_Black_Week8_Day45,4,P_S,YHG_45,ALS,
YHG6_Black_Week8_Day45,5,Turf,YHG_45,ALS,
YHG6_Black_Week8_Day45,6,Turf,YHG_45,ALS,
YHG6_Black_Week8_Day45,7,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,8,OS,YHG_45,ALS,
YHG6_Black_Week8_Day45,9,P_H,YHG_45,ALS,
YHG6_Black_Week8_Day45,10,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,11,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,12,OS,YHG_45,ALS,
YHG6_Black_Week8_Day45,13,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,14,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,15,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,16,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,17,P_S,YHG_45,ALS,
YHG6_Black_Week8_Day45,18,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,19,P_S,YHG_45,ALS,
YHG6_Black_Week8_Day45,20,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,21,P_S,YHG_45,ALS,
YHG6_Black_Week8_Day45,22,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,23,Turf,YHG_45,ALS,
YHG6_Black_Week8_Day45,24,B_A,YHG_45,ALS,
YHG6_Black_Week8_Day45,25,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,26,B_A,YHG_45,ALS,
YHG6_Black_Week8_Day45,27,P_S,YHG_45,ALS,
YHG6_Black_Week8_Day45,28,OS,YHG_45,ALS,
YHG6_Black_Week8_Day45,29,OS,YHG_45,ALS,
YHG6_Black_Week8_Day45,30,Sed,YHG_45,ALS,
YHG6_Black_Week8_Day45,31,Sed,YHG_45,ALS,
YHG6_Black_Week8_Day45,32,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,33,Sed,YHG_45,ALS,
YHG6_Black_Week8_Day45,34,B_A,YHG_45,ALS,
YHG6_Black_Week8_Day45,35,B_A,YHG_45,ALS,
YHG6_Black_Week8_Day45,36,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,37,Sed,YHG_45,ALS,
YHG6_Black_Week8_Day45,38,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,39,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,40,OS,YHG_45,ALS,
YHG6_Black_Week8_Day45,41,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,42,Turf,YHG_45,ALS,
YHG6_Black_Week8_Day45,43,Turf,YHG_45,ALS,
YHG6_Black_Week8_Day45,44,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,45,B_A,YHG_45,ALS,
YHG6_Black_Week8_Day45,46,Sed,YHG_45,ALS,
YHG6_Black_Week8_Day45,47,P_H,YHG_45,ALS,
YHG6_Black_Week8_Day45,48,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,49,OS,YHG_45,ALS,
YHG6_Black_Week8_Day45,50,OS,YHG_45,ALS,
YHG6_Black_Week8_Day45,51,OS,YHG_45,ALS,
YHG6_Black_Week8_Day45,52,A_C,YHG_45,ALS,resolved in group meeting 
YHG6_Black_Week8_Day45,53,P_S,YHG_45,ALS,
YHG6_Black_Week8_Day45,54,P_S,YHG_45,ALS,
YHG6_Black_Week8_Day45,55,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,56,Green,YHG_45,ALS,
YHG6_Black_Week8_Day45,57,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,58,Turf,YHG_45,ALS,
YHG6_Black_Week8_Day45,59,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,60,OS,YHG_45,ALS,
YHG6_Black_Week8_Day45,61,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,62,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,63,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,64,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,65,OS,YHG_45,ALS,
YHG6_Black_Week8_Day45,66,Spg,YHG_45,ALS,
YHG6_Black_Week8_Day45,67,OS,YHG_45,ALS,
YHG6_Black_Week8_Day45,68,OS,YHG_45,ALS,
YHG6_Black_Week8_Day45,69,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,70,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,71,P_S,YHG_45,ALS,
YHG6_Black_Week8_Day45,72,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,73,Spg,YHG_45,ALS,
YHG6_Black_Week8_Day45,74,P_S,YHG_45,ALS,
YHG6_Black_Week8_Day45,75,OS,YHG_45,ALS,
YHG6_Black_Week8_Day45,76,Spg,YHG_45,ALS,
YHG6_Black_Week8_Day45,77,Turf,YHG_45,ALS,
YHG6_Black_Week8_Day45,78,CB,YHG_45,ALS,
YHG6_Black_Week8_Day45,79,Sed,YHG_45,ALS,
YHG6_Black_Week8_Day45,80,P_H,YHG_45,ALS,
YHG6_Black_Week8_Day45,81,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,82,OS,YHG_45,ALS,
YHG6_Black_Week8_Day45,83,Spg,YHG_45,ALS,
YHG6_Black_Week8_Day45,84,CB,YHG_45,ALS,
YHG6_Black_Week8_Day45,85,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,86,Spg,YHG_45,ALS,
YHG6_Black_Week8_Day45,87,Red,YHG_45,ALS,
YHG6_Black_Week8_Day45,88,P_S,YHG_45,ALS,
YHG6_Black_Week8_Day45,89,Turf,YHG_45,ALS,
YHG6_Black_Week8_Day45,90,B_E,YHG_45,ALS,
YHG6_Black_Week8_Day45,91,B_E,YHG_45,ALS,
YHG6_Black_Week8_Day45,92,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,93,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,94,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,95,Spg,YHG_45,ALS,
YHG6_Black_Week8_Day45,96,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,97,P_S,YHG_45,ALS,
YHG6_Black_Week8_Day45,98,A_C,YHG_45,ALS,
YHG6_Black_Week8_Day45,99,P_H,YHG_45,ALS,
YHG6_Black_Week8_Day45,100,Spg,YHG_45,ALS,
YHG1_Pink_Week10_Day60,1,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,2,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,3,P_S,YHG_60,ALS,
YHG1_Pink_Week10_Day60,4,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,5,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,6,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,7,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,8,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,9,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,10,P_S,YHG_60,ALS,
YHG1_Pink_Week10_Day60,11,P_S,YHG_60,ALS,
YHG1_Pink_Week10_Day60,12,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,13,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,14,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,15,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,16,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,17,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,18,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,19,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,20,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,21,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,22,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,23,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,24,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,25,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,26,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,27,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,28,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,29,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,30,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,31,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,32,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,33,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,34,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,35,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,36,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,37,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,38,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,39,P_S,YHG_60,ALS,
YHG1_Pink_Week10_Day60,40,P_S,YHG_60,ALS,
YHG1_Pink_Week10_Day60,41,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,42,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,43,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,44,P_S,YHG_60,ALS,
YHG1_Pink_Week10_Day60,45,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,46,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,47,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,48,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,49,P_S,YHG_60,ALS,
YHG1_Pink_Week10_Day60,50,P_S,YHG_60,ALS,
YHG1_Pink_Week10_Day60,51,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,52,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,53,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,54,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,55,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,56,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,57,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,58,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,59,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,60,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,61,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,62,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,63,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,64,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,65,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,66,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,67,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,68,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,69,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,70,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,71,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,72,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,73,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,74,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,75,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,76,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,77,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,78,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,79,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,80,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,81,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,82,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,83,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,84,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,85,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,86,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,87,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,88,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,89,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,90,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,91,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,92,P_S,YHG_60,ALS,
YHG1_Pink_Week10_Day60,93,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,94,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,95,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,96,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,97,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,98,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,99,A_C,YHG_60,ALS,
YHG1_Pink_Week10_Day60,100,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,1,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,2,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,3,OS,YHG_60,ALS,
YHG2_Orange_Week10_Day60,4,Turf,YHG_60,ALS,
YHG2_Orange_Week10_Day60,5,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,6,P_S,YHG_60,ALS,
YHG2_Orange_Week10_Day60,7,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,8,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,9,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,10,P_S,YHG_60,ALS,
YHG2_Orange_Week10_Day60,11,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,12,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,13,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,14,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,15,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,16,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,17,P_S,YHG_60,ALS,
YHG2_Orange_Week10_Day60,18,P_S,YHG_60,ALS,
YHG2_Orange_Week10_Day60,19,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,20,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,21,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,22,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,23,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,24,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,25,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,26,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,27,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,28,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,29,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,30,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,31,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,32,P_H,YHG_60,ALS,
YHG2_Orange_Week10_Day60,33,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,34,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,35,P_S,YHG_60,ALS,
YHG2_Orange_Week10_Day60,36,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,37,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,38,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,39,P_H,YHG_60,ALS,
YHG2_Orange_Week10_Day60,40,P_H,YHG_60,ALS,
YHG2_Orange_Week10_Day60,41,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,42,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,43,A_S,YHG_60,ALS,
YHG2_Orange_Week10_Day60,44,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,45,A_S,YHG_60,ALS,
YHG2_Orange_Week10_Day60,46,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,47,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,48,P_S,YHG_60,ALS,
YHG2_Orange_Week10_Day60,49,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,50,P_S,YHG_60,ALS,
YHG2_Orange_Week10_Day60,51,P_H,YHG_60,ALS,
YHG2_Orange_Week10_Day60,52,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,53,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,54,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,55,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,56,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,57,P_S,YHG_60,ALS,
YHG2_Orange_Week10_Day60,58,OS,YHG_60,ALS,
YHG2_Orange_Week10_Day60,59,P_S,YHG_60,ALS,
YHG2_Orange_Week10_Day60,60,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,61,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,62,P_S,YHG_60,ALS,
YHG2_Orange_Week10_Day60,63,P_S,YHG_60,ALS,
YHG2_Orange_Week10_Day60,64,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,65,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,66,P_S,YHG_60,ALS,
YHG2_Orange_Week10_Day60,67,P_S,YHG_60,ALS,
YHG2_Orange_Week10_Day60,68,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,69,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,70,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,71,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,72,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,73,Turf,YHG_60,ALS,
YHG2_Orange_Week10_Day60,74,P_S,YHG_60,ALS,
YHG2_Orange_Week10_Day60,75,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,76,P_S,YHG_60,ALS,
YHG2_Orange_Week10_Day60,77,P_S,YHG_60,ALS,
YHG2_Orange_Week10_Day60,78,P_H,YHG_60,ALS,
YHG2_Orange_Week10_Day60,79,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,80,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,81,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,82,P_S,YHG_60,ALS,
YHG2_Orange_Week10_Day60,83,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,84,P_S,YHG_60,ALS,
YHG2_Orange_Week10_Day60,85,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,86,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,87,P_S,YHG_60,ALS,
YHG2_Orange_Week10_Day60,88,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,89,P_S,YHG_60,ALS,
YHG2_Orange_Week10_Day60,90,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,91,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,92,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,93,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,94,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,95,P_S,YHG_60,ALS,
YHG2_Orange_Week10_Day60,96,P_S,YHG_60,ALS,
YHG2_Orange_Week10_Day60,97,P_S,YHG_60,ALS,
YHG2_Orange_Week10_Day60,98,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,99,A_C,YHG_60,ALS,
YHG2_Orange_Week10_Day60,100,P_S,YHG_60,ALS,
YHG3_Green_Week10_Day60,1,Green,YHG_60,NCD,
YHG3_Green_Week10_Day60,2,A_S,YHG_60,NCD,
YHG3_Green_Week10_Day60,3,P_H,YHG_60,NCD,
YHG3_Green_Week10_Day60,4,Green,YHG_60,NCD,
YHG3_Green_Week10_Day60,5,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,6,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,7,Green,YHG_60,NCD,
YHG3_Green_Week10_Day60,8,A_S,YHG_60,NCD,
YHG3_Green_Week10_Day60,9,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,10,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,11,Green,YHG_60,NCD,
YHG3_Green_Week10_Day60,12,P_H,YHG_60,NCD,
YHG3_Green_Week10_Day60,13,P_H,YHG_60,NCD,
YHG3_Green_Week10_Day60,14,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,15,B_A,YHG_60,NCD,
YHG3_Green_Week10_Day60,16,A_S,YHG_60,NCD,
YHG3_Green_Week10_Day60,17,A_S,YHG_60,NCD,
YHG3_Green_Week10_Day60,18,P_H,YHG_60,NCD,
YHG3_Green_Week10_Day60,19,B_A,YHG_60,NCD,
YHG3_Green_Week10_Day60,20,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,21,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,22,P_H,YHG_60,NCD,
YHG3_Green_Week10_Day60,23,P_H,YHG_60,NCD,
YHG3_Green_Week10_Day60,24,P_H,YHG_60,NCD,
YHG3_Green_Week10_Day60,25,P_S,YHG_60,NCD,
YHG3_Green_Week10_Day60,26,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,27,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,28,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,29,A_S,YHG_60,NCD,
YHG3_Green_Week10_Day60,30,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,31,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,32,P_H,YHG_60,NCD,
YHG3_Green_Week10_Day60,33,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,34,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,35,P_H,YHG_60,NCD,
YHG3_Green_Week10_Day60,36,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,37,A_S,YHG_60,NCD,
YHG3_Green_Week10_Day60,38,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,39,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,40,A_S,YHG_60,NCD,
YHG3_Green_Week10_Day60,41,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,42,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,43,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,44,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,45,P_H,YHG_60,NCD,
YHG3_Green_Week10_Day60,46,A_S,YHG_60,NCD,
YHG3_Green_Week10_Day60,47,P_H,YHG_60,NCD,
YHG3_Green_Week10_Day60,48,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,49,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,50,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,51,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,52,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,53,P_S,YHG_60,NCD,
YHG3_Green_Week10_Day60,54,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,55,P_S,YHG_60,NCD,
YHG3_Green_Week10_Day60,56,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,57,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,58,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,59,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,60,A_S,YHG_60,NCD,
YHG3_Green_Week10_Day60,61,OS,YHG_60,NCD,
YHG3_Green_Week10_Day60,62,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,63,A_S,YHG_60,NCD,
YHG3_Green_Week10_Day60,64,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,65,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,66,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,67,P_H,YHG_60,NCD,
YHG3_Green_Week10_Day60,68,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,69,P_S,YHG_60,NCD,
YHG3_Green_Week10_Day60,70,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,71,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,72,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,73,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,74,OS,YHG_60,NCD,
YHG3_Green_Week10_Day60,75,P_S,YHG_60,NCD,
YHG3_Green_Week10_Day60,76,P_H,YHG_60,NCD,
YHG3_Green_Week10_Day60,77,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,78,P_H,YHG_60,NCD,
YHG3_Green_Week10_Day60,79,OS,YHG_60,NCD,
YHG3_Green_Week10_Day60,80,OS,YHG_60,NCD,
YHG3_Green_Week10_Day60,81,P_H,YHG_60,NCD,
YHG3_Green_Week10_Day60,82,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,83,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,84,OS,YHG_60,NCD,
YHG3_Green_Week10_Day60,85,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,86,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,87,B_E,YHG_60,NCD,
YHG3_Green_Week10_Day60,88,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,89,P_S,YHG_60,NCD,
YHG3_Green_Week10_Day60,90,P_S,YHG_60,NCD,
YHG3_Green_Week10_Day60,91,P_S,YHG_60,NCD,
YHG3_Green_Week10_Day60,92,A_S,YHG_60,NCD,
YHG3_Green_Week10_Day60,93,OS,YHG_60,NCD,
YHG3_Green_Week10_Day60,94,P_H,YHG_60,NCD,
YHG3_Green_Week10_Day60,95,A_S,YHG_60,NCD,
YHG3_Green_Week10_Day60,96,P_S,YHG_60,NCD,
YHG3_Green_Week10_Day60,97,A_C,YHG_60,NCD,
